,EmployeeID,Age,BusinessTravel,Department,DistanceFromHome,Education,EducationField,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,Attrition,JobInvolvement,PerformanceRating,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,Mean_Work_Hrs
4197,4198,41.0,Travel_Rarely,Sales,20.0,4,Marketing,Male,2,Sales Executive,Married,102090.0,1.0,13.0,1,23.0,2,22.0,15.0,8.0,Yes,3,3,2,3,3,5.98920518207283
4198,4199,34.0,Non-Travel,Research & Development,7.0,2,Technical Degree,Female,1,Research Scientist,Single,86200.0,0.0,13.0,1,10.0,2,9.0,8.0,7.0,No,2,3,2,3,3,7.813032503457815
4199,4200,37.0,Travel_Rarely,Research & Development,17.0,3,Life Sciences,Female,3,Sales Executive,Married,20640.0,4.0,16.0,0,8.0,3,1.0,0.0,0.0,No,2,3,2,2,3,6.091138032305434
4200,4201,46.0,Travel_Frequently,Research & Development,20.0,3,Technical Degree,Male,3,Sales Executive,Single,40350.0,4.0,14.0,1,14.0,2,9.0,0.0,8.0,No,3,3,1,4,3,9.277514124293786
4201,4202,35.0,Travel_Rarely,Research & Development,8.0,4,Medical,Female,3,Research Scientist,Married,38380.0,1.0,16.0,1,1.0,2,1.0,0.0,1.0,No,3,3,4,4,3,6.892216459197787
4202,4203,48.0,Travel_Rarely,Research & Development,2.0,4,Technical Degree,Female,1,Sales Executive,Single,45910.0,9.0,16.0,0,23.0,6,1.0,0.0,0.0,Yes,1,3,1,3,3,9.344940898345154
4203,4204,28.0,Travel_Rarely,Research & Development,10.0,1,Medical,Male,1,Sales Executive,Single,25610.0,1.0,22.0,1,2.0,3,2.0,2.0,2.0,Yes,3,4,3,3,2,10.719073275862069
4204,4205,44.0,Travel_Rarely,Research & Development,1.0,1,Medical,Female,3,Research Scientist,Divorced,15630.0,5.0,12.0,2,9.0,3,4.0,1.0,3.0,No,3,3,2,1,2,9.40453509995351
4205,4206,35.0,Non-Travel,Research & Development,5.0,4,Technical Degree,Female,3,Manufacturing Director,Married,48980.0,2.0,15.0,2,10.0,2,4.0,2.0,3.0,No,3,3,3,1,3,9.545177730696798
4206,4207,26.0,Travel_Rarely,Research & Development,4.0,4,Life Sciences,Female,3,Sales Executive,Married,47890.0,7.0,20.0,1,5.0,2,2.0,0.0,0.0,No,3,4,3,4,2,10.211988555078685
4207,4208,33.0,Travel_Frequently,Sales,29.0,4,Life Sciences,Female,1,Human Resources,Single,31800.0,1.0,14.0,1,15.0,2,15.0,8.0,12.0,No,3,3,1,4,3,8.229783821478382
4208,4209,35.0,Travel_Frequently,Research & Development,15.0,3,Medical,Male,3,Manufacturing Director,Married,65490.0,1.0,20.0,0,9.0,3,9.0,1.0,8.0,No,3,4,2,1,2,6.509724596391263
4209,4210,35.0,Travel_Rarely,Human Resources,3.0,2,Life Sciences,Female,1,Laboratory Technician,Married,63880.0,3.0,13.0,0,4.0,6,2.0,2.0,2.0,No,2,3,3,1,3,8.808449975949975
4210,4211,31.0,Travel_Rarely,Sales,10.0,2,Life Sciences,Female,2,Research Scientist,Divorced,112440.0,3.0,12.0,1,10.0,3,7.0,1.0,7.0,No,3,3,4,4,2,6.109294326241135
4211,4212,37.0,Travel_Rarely,Sales,4.0,3,Marketing,Male,4,Human Resources,Divorced,160320.0,1.0,13.0,0,7.0,2,7.0,0.0,7.0,No,3,3,1,3,4,7.374041727316836
4212,4213,32.0,Travel_Rarely,Research & Development,21.0,3,Other,Male,2,Sales Executive,Married,23620.0,1.0,11.0,0,9.0,2,9.0,7.0,8.0,No,3,3,1,4,3,8.126881914381913
4213,4214,38.0,Travel_Frequently,Research & Development,25.0,3,Medical,Male,2,Manufacturing Director,Single,163280.0,1.0,17.0,3,10.0,2,10.0,9.0,9.0,No,3,3,4,4,3,6.234996513249651
4214,4215,50.0,Travel_Rarely,Sales,2.0,4,Marketing,Female,4,Research Scientist,Divorced,83760.0,5.0,14.0,3,29.0,2,27.0,13.0,8.0,No,3,3,2,3,2,9.482685569386815
4215,4216,59.0,Travel_Rarely,Research & Development,1.0,3,Technical Degree,Male,1,Laboratory Technician,Single,166060.0,7.0,11.0,0,28.0,6,21.0,7.0,9.0,No,3,3,1,1,2,6.880628415300547
4216,4217,36.0,Travel_Rarely,Sales,1.0,2,Marketing,Female,2,Sales Executive,Divorced,86060.0,1.0,14.0,2,17.0,3,17.0,12.0,8.0,No,3,3,3,3,3,5.989278262979137
4217,4218,55.0,Travel_Rarely,Research & Development,7.0,3,Medical,Male,3,Research Scientist,Divorced,22720.0,2.0,17.0,1,21.0,2,5.0,0.0,2.0,No,3,3,4,3,3,8.108733796296296
4218,4219,36.0,Travel_Frequently,Research & Development,3.0,3,Life Sciences,Female,2,Laboratory Technician,Single,20180.0,1.0,13.0,0,6.0,5,6.0,0.0,3.0,No,3,3,2,2,3,7.219032567049808
4219,4220,45.0,Travel_Rarely,Research & Development,1.0,2,Medical,Female,1,Sales Executive,Divorced,70830.0,2.0,12.0,1,25.0,5,1.0,0.0,0.0,No,3,3,2,3,3,6.76187922705314
4220,4221,35.0,Travel_Frequently,Human Resources,9.0,3,Other,Female,2,Sales Representative,Married,40840.0,4.0,13.0,1,5.0,3,3.0,1.0,2.0,No,3,3,2,1,2,6.108751835535976
4221,4222,36.0,Travel_Rarely,Sales,7.0,2,Life Sciences,Male,4,Laboratory Technician,Married,144110.0,0.0,18.0,3,2.0,2,1.0,0.0,0.0,Yes,4,3,4,3,2,8.895458446251128
4222,4223,59.0,Travel_Frequently,Research & Development,10.0,4,Life Sciences,Male,3,Research Scientist,Single,23080.0,7.0,19.0,1,20.0,4,4.0,1.0,3.0,No,2,3,1,3,2,6.7985181311018135
4223,4224,29.0,Travel_Rarely,Research & Development,28.0,4,Life Sciences,Female,1,Sales Representative,Married,48410.0,0.0,11.0,0,6.0,3,5.0,0.0,4.0,No,3,3,3,2,3,7.813715846994535
4224,4225,31.0,Travel_Rarely,Research & Development,3.0,2,Medical,Female,3,Sales Executive,Single,42850.0,1.0,21.0,1,1.0,2,1.0,1.0,0.0,No,1,4,3,2,3,6.348673795476893
4225,4226,32.0,Travel_Rarely,Sales,3.0,4,Life Sciences,Male,2,Manufacturing Director,Married,97150.0,1.0,15.0,1,10.0,1,10.0,0.0,9.0,No,2,3,2,2,3,7.5152040110650065
4226,4227,36.0,Travel_Rarely,Research & Development,2.0,3,Life Sciences,Male,2,Sales Representative,Married,43200.0,2.0,17.0,0,5.0,2,1.0,0.0,0.0,No,3,3,2,4,3,7.206301789077213
4227,4228,31.0,Travel_Rarely,Research & Development,27.0,3,Medical,Female,2,Research Director,Single,21320.0,1.0,18.0,0,11.0,3,11.0,1.0,8.0,No,3,3,3,4,3,6.118682367149758
4228,4229,35.0,Travel_Rarely,Research & Development,2.0,4,Medical,Male,2,Healthcare Representative,Single,101240.0,0.0,14.0,1,16.0,2,15.0,2.0,8.0,No,4,3,3,1,3,5.999399906235349
4229,4230,45.0,Travel_Rarely,Human Resources,14.0,3,Human Resources,Female,1,Sales Executive,Married,54730.0,4.0,13.0,0,17.0,3,0.0,0.0,0.0,No,1,3,4,1,4,8.909158496732026
4230,4231,37.0,Travel_Rarely,Research & Development,1.0,3,Life Sciences,Female,3,Sales Executive,Single,52070.0,4.0,17.0,3,16.0,3,5.0,0.0,2.0,No,3,3,1,3,4,6.568620731120731
4231,4232,46.0,Travel_Rarely,Research & Development,9.0,3,Medical,Male,3,Manager,Divorced,164370.0,8.0,15.0,1,16.0,0,4.0,0.0,2.0,No,3,3,2,2,3,10.306561930783241
4232,4233,30.0,Travel_Rarely,Sales,18.0,3,Life Sciences,Male,4,Human Resources,Married,22960.0,1.0,18.0,1,10.0,2,10.0,3.0,0.0,No,3,3,4,4,2,9.17510808926081
4233,4234,35.0,Travel_Rarely,Research & Development,20.0,4,Life Sciences,Female,3,Human Resources,Single,40690.0,1.0,13.0,0,6.0,5,6.0,0.0,4.0,No,3,3,2,3,3,7.8793479284369115
4234,4235,55.0,Travel_Rarely,Research & Development,2.0,3,Life Sciences,Female,2,Laboratory Technician,Married,74410.0,3.0,12.0,1,24.0,4,1.0,1.0,0.0,No,3,3,1,4,3,6.696436781609195
4235,4236,38.0,Non-Travel,Sales,11.0,1,Marketing,Male,2,Laboratory Technician,Divorced,24300.0,7.0,13.0,2,17.0,2,13.0,1.0,9.0,No,4,3,2,4,3,8.808586601307189
4236,4237,34.0,Travel_Rarely,Research & Development,8.0,2,Medical,Male,1,Research Scientist,Married,58780.0,1.0,14.0,0,5.0,1,5.0,1.0,3.0,No,3,3,1,2,3,7.978471641097164
4237,4238,56.0,Travel_Rarely,Human Resources,2.0,1,Medical,Male,2,Sales Executive,Single,26440.0,4.0,11.0,1,37.0,2,6.0,0.0,2.0,No,3,3,4,4,2,6.30531795224977
4238,4239,23.0,Travel_Rarely,Research & Development,10.0,3,Medical,Male,2,Laboratory Technician,Divorced,64390.0,3.0,22.0,3,3.0,2,0.0,0.0,0.0,No,3,4,3,1,3,6.401212121212121
4239,4240,51.0,Travel_Rarely,Research & Development,29.0,4,Life Sciences,Female,5,Manufacturing Director,Married,24510.0,3.0,17.0,0,10.0,2,4.0,0.0,3.0,No,2,3,4,4,3,6.7253349336991315
4240,4241,30.0,Travel_Rarely,Sales,8.0,2,Technical Degree,Male,1,Sales Representative,Married,63920.0,1.0,21.0,1,11.0,2,11.0,10.0,8.0,No,4,4,3,4,3,7.587324074074074
4241,4242,46.0,Travel_Rarely,Sales,1.0,2,Medical,Female,2,Research Scientist,Single,97140.0,1.0,22.0,0,9.0,0,9.0,4.0,7.0,Yes,3,4,3,4,3,6.169058981889378
4242,4243,40.0,Travel_Frequently,Research & Development,6.0,3,Medical,Male,1,Healthcare Representative,Married,60770.0,1.0,16.0,2,22.0,2,22.0,11.0,11.0,No,2,3,3,2,2,7.40623228166438
4243,4244,51.0,Travel_Rarely,Research & Development,8.0,4,Life Sciences,Female,5,Sales Representative,Single,24500.0,0.0,12.0,1,11.0,2,10.0,1.0,0.0,No,3,3,3,4,1,10.096695968120018
4244,4245,30.0,Travel_Rarely,Research & Development,9.0,3,Life Sciences,Male,1,Manufacturing Director,Divorced,92500.0,1.0,12.0,3,11.0,0,11.0,2.0,7.0,No,3,3,3,2,2,8.090893770339378
4245,4246,46.0,Travel_Frequently,Research & Development,12.0,1,Medical,Male,1,Laboratory Technician,Married,20740.0,2.0,15.0,1,21.0,3,10.0,9.0,5.0,No,3,3,3,1,2,8.994402494331066
4246,4247,32.0,Travel_Rarely,Sales,15.0,3,Marketing,Male,1,Research Scientist,Single,101690.0,1.0,14.0,0,12.0,6,11.0,5.0,7.0,No,2,3,2,3,3,7.266617852161786
4247,4248,54.0,Travel_Rarely,Research & Development,25.0,1,Medical,Female,1,Laboratory Technician,Married,48550.0,9.0,25.0,1,16.0,2,4.0,0.0,3.0,No,2,4,1,3,1,7.627571256038648
4248,4249,24.0,Travel_Rarely,Sales,6.0,2,Marketing,Male,2,Research Scientist,Married,40870.0,0.0,20.0,3,4.0,1,3.0,0.0,2.0,No,3,4,1,3,2,7.8056066945606695
4249,4250,28.0,Non-Travel,Sales,9.0,4,Medical,Male,2,Laboratory Technician,Married,23670.0,1.0,13.0,0,5.0,2,5.0,0.0,4.0,No,2,3,2,3,4,5.9833804143126175
4250,4251,58.0,Travel_Rarely,Research & Development,8.0,4,Life Sciences,Male,2,Sales Executive,Single,29720.0,0.0,14.0,0,38.0,2,37.0,1.0,8.0,No,4,3,4,3,2,7.117888888888889
4251,4252,44.0,Non-Travel,Research & Development,23.0,2,Medical,Female,1,Research Scientist,Married,195860.0,4.0,16.0,0,17.0,3,3.0,1.0,2.0,No,2,3,2,2,4,6.73713693957115
4252,4253,37.0,Travel_Rarely,Human Resources,9.0,3,Human Resources,Male,2,Healthcare Representative,Divorced,54840.0,4.0,17.0,0,7.0,4,3.0,0.0,2.0,Yes,3,3,3,1,3,10.096624371284866
4253,4254,32.0,Travel_Rarely,Human Resources,12.0,2,Human Resources,Female,1,Sales Representative,Single,20610.0,1.0,15.0,1,1.0,2,1.0,0.0,0.0,No,2,3,4,1,3,8.00071530758226
4254,4255,20.0,Travel_Frequently,Sales,4.0,4,Life Sciences,Female,2,Healthcare Representative,Single,99240.0,1.0,22.0,0,1.0,3,1.0,1.0,0.0,Yes,3,4,4,4,3,10.71681765790687
4255,4256,34.0,Travel_Rarely,Research & Development,1.0,4,Other,Male,4,Laboratory Technician,Single,41980.0,1.0,22.0,1,16.0,2,16.0,2.0,10.0,No,2,4,1,3,3,7.607830009496676
4256,4257,37.0,Non-Travel,Sales,24.0,2,Life Sciences,Male,1,Research Scientist,Divorced,68150.0,5.0,20.0,1,17.0,3,1.0,0.0,0.0,No,3,4,3,4,4,7.75264407561088
4257,4258,59.0,Non-Travel,Research & Development,12.0,2,Life Sciences,Male,2,Sales Executive,Married,47230.0,9.0,14.0,0,30.0,0,3.0,2.0,2.0,No,3,3,3,4,3,7.205767763471626
4258,4259,50.0,Travel_Frequently,Research & Development,3.0,4,Medical,Male,4,Research Scientist,Married,61420.0,3.0,13.0,2,28.0,3,8.0,0.0,7.0,No,2,3,1,2,2,9.57719489981785
4259,4260,25.0,Travel_Rarely,Sales,10.0,1,Marketing,Male,2,Research Director,Single,82370.0,1.0,13.0,0,6.0,6,6.0,0.0,3.0,Yes,2,3,3,3,3,8.478968089990818
4260,4261,25.0,Travel_Rarely,Research & Development,26.0,3,Technical Degree,Male,1,Laboratory Technician,Married,88530.0,1.0,22.0,1,2.0,3,2.0,2.0,1.0,No,3,4,4,4,3,7.685013343037361
4261,4262,22.0,Travel_Rarely,Research & Development,2.0,1,Life Sciences,Male,1,Sales Representative,Single,193310.0,1.0,12.0,1,1.0,2,0.0,0.0,0.0,No,3,3,2,4,3,6.288958333333333
4262,4263,51.0,Travel_Frequently,Research & Development,1.0,3,Life Sciences,Female,1,Sales Executive,Single,20730.0,3.0,14.0,1,23.0,4,13.0,12.0,8.0,No,3,3,1,1,2,7.503041125541126
4263,4264,34.0,Travel_Frequently,Human Resources,4.0,4,Life Sciences,Female,5,Sales Executive,Single,55620.0,1.0,15.0,0,9.0,3,9.0,0.0,6.0,Yes,3,3,1,3,3,8.177102836879433
4264,4265,54.0,Non-Travel,Research & Development,9.0,3,Life Sciences,Male,1,Laboratory Technician,Single,196130.0,2.0,17.0,0,23.0,5,5.0,4.0,4.0,No,3,3,4,4,3,8.07852859135286
4265,4266,24.0,Travel_Rarely,Research & Development,2.0,1,Life Sciences,Male,2,Laboratory Technician,Married,34070.0,0.0,13.0,1,6.0,4,5.0,1.0,2.0,No,3,3,2,3,3,6.51509139009139
4266,4267,34.0,Travel_Rarely,Sales,4.0,3,Marketing,Female,2,Sales Representative,Divorced,50630.0,6.0,12.0,1,12.0,2,1.0,0.0,0.0,No,3,3,3,2,3,6.020694444444445
4267,4268,37.0,Travel_Rarely,Sales,6.0,1,Technical Degree,Male,1,Laboratory Technician,Single,46390.0,2.0,12.0,2,12.0,3,5.0,1.0,3.0,No,3,3,3,4,3,6.211864568431093
4268,4269,34.0,Travel_Rarely,Sales,9.0,2,Medical,Male,2,Healthcare Representative,Single,48760.0,2.0,21.0,1,14.0,3,11.0,5.0,8.0,No,3,4,3,1,3,7.862405002405002
4269,4270,36.0,Travel_Frequently,Human Resources,7.0,3,Medical,Male,1,Research Scientist,Married,26900.0,0.0,11.0,0,10.0,1,9.0,2.0,8.0,No,3,3,2,4,3,8.021531914893618
4270,4271,36.0,Travel_Rarely,Research & Development,1.0,3,Medical,Female,2,Manufacturing Director,Divorced,175670.0,5.0,13.0,0,7.0,6,1.0,0.0,0.0,No,3,3,1,4,3,7.500177595628415
4271,4272,43.0,Travel_Frequently,Research & Development,3.0,4,Life Sciences,Male,1,Sales Executive,Married,24080.0,1.0,12.0,1,25.0,3,25.0,4.0,12.0,No,3,3,3,4,4,8.757728758169934
4272,4273,30.0,Travel_Frequently,Research & Development,10.0,3,Life Sciences,Female,3,Healthcare Representative,Divorced,28140.0,1.0,24.0,0,10.0,2,10.0,0.0,9.0,No,3,4,1,3,2,7.892903187998125
4273,4274,33.0,Non-Travel,Sales,7.0,3,Life Sciences,Male,2,Sales Executive,Married,112450.0,0.0,21.0,0,8.0,3,7.0,0.0,7.0,No,3,4,3,2,4,6.676623663412366
4274,4275,56.0,Travel_Rarely,Research & Development,15.0,3,Life Sciences,Male,2,Laboratory Technician,Married,33120.0,9.0,19.0,0,7.0,1,5.0,4.0,3.0,Yes,1,3,2,2,3,8.992446493624772
4275,4276,51.0,Travel_Rarely,Research & Development,3.0,2,Other,Female,2,Sales Representative,Single,190490.0,7.0,14.0,1,23.0,2,20.0,15.0,15.0,No,3,3,1,3,3,6.678879743941472
4276,4277,31.0,Travel_Rarely,Research & Development,2.0,4,Technical Degree,Female,3,Sales Executive,Married,21410.0,4.0,20.0,0,12.0,2,7.0,7.0,7.0,Yes,3,4,2,3,2,8.390953856749311
4277,4278,26.0,Travel_Rarely,Sales,17.0,3,Medical,Female,2,Manager,Married,57690.0,1.0,19.0,0,5.0,4,5.0,4.0,3.0,No,2,3,3,2,2,7.6957752732240445
4278,4279,58.0,Travel_Rarely,Sales,2.0,2,Medical,Female,1,Research Scientist,Married,43850.0,1.0,13.0,1,40.0,2,40.0,15.0,6.0,Yes,2,3,4,4,2,7.626250586029067
4279,4280,19.0,Travel_Rarely,Research & Development,5.0,2,Life Sciences,Male,1,Manager,Single,53320.0,1.0,23.0,1,0.0,2,0.0,0.0,0.0,Yes,3,4,4,3,2,9.407780082987552
4280,4281,22.0,Travel_Rarely,Sales,29.0,4,Technical Degree,Male,1,Sales Executive,Married,46630.0,0.0,13.0,1,3.0,1,2.0,2.0,1.0,No,3,3,3,4,3,6.380174220272905
4281,4282,49.0,Travel_Rarely,Research & Development,2.0,3,Life Sciences,Female,1,Sales Executive,Married,47240.0,1.0,11.0,1,16.0,3,15.0,5.0,11.0,No,2,3,3,1,2,7.225774134790528
4282,4283,43.0,Travel_Frequently,Sales,2.0,2,Life Sciences,Male,1,Sales Executive,Single,32110.0,4.0,13.0,0,18.0,2,3.0,1.0,2.0,No,4,3,2,3,3,7.994240506329114
4283,4284,50.0,Travel_Frequently,Research & Development,19.0,4,Life Sciences,Male,2,Sales Executive,Single,53770.0,4.0,14.0,1,16.0,3,2.0,2.0,1.0,No,4,3,3,4,3,7.110352564102564
4284,4285,31.0,Travel_Rarely,Research & Development,15.0,1,Medical,Female,2,Sales Executive,Married,40660.0,3.0,22.0,0,4.0,2,2.0,2.0,2.0,Yes,2,4,2,3,3,8.409509015594542
4285,4286,41.0,Travel_Rarely,Research & Development,17.0,2,Other,Male,1,Manufacturing Director,Divorced,52080.0,3.0,11.0,3,12.0,2,9.0,0.0,7.0,No,1,3,3,3,3,8.12291910331384
4286,4287,26.0,Travel_Rarely,Research & Development,17.0,4,Life Sciences,Male,2,Sales Executive,Married,48770.0,1.0,13.0,1,8.0,5,8.0,5.0,7.0,No,4,3,3,3,3,7.873234618916437
4287,4288,36.0,Travel_Rarely,Human Resources,25.0,1,Human Resources,Male,2,Research Scientist,Divorced,31170.0,6.0,21.0,1,7.0,2,3.0,0.0,1.0,No,4,4,2,2,3,6.7485386989553655
4288,4289,51.0,Travel_Frequently,Research & Development,6.0,3,Life Sciences,Female,1,Manager,Single,15690.0,2.0,11.0,0,18.0,2,4.0,0.0,3.0,Yes,4,3,1,4,3,7.19089890319504
4289,4290,39.0,Travel_Rarely,Research & Development,7.0,3,Life Sciences,Female,1,Research Scientist,Married,196580.0,4.0,13.0,1,17.0,3,15.0,5.0,9.0,No,4,3,4,3,4,7.905141770401107
4290,4291,25.0,Travel_Rarely,Sales,29.0,1,Medical,Female,3,Research Scientist,Married,30690.0,2.0,14.0,1,6.0,3,2.0,2.0,2.0,No,2,3,1,3,3,7.824501669051025
4291,4292,30.0,Travel_Rarely,Research & Development,21.0,1,Medical,Male,2,Laboratory Technician,Married,104350.0,0.0,11.0,0,12.0,5,11.0,4.0,7.0,No,3,3,3,4,1,10.019050141242937
4292,4293,32.0,Travel_Rarely,Research & Development,2.0,4,Life Sciences,Female,2,Research Director,Single,41480.0,7.0,15.0,0,10.0,0,5.0,0.0,4.0,Yes,2,3,1,1,4,7.873010869565217
4293,4294,45.0,Travel_Rarely,Research & Development,2.0,1,Technical Degree,Female,2,Healthcare Representative,Single,57680.0,5.0,23.0,1,9.0,4,6.0,0.0,3.0,No,3,4,3,4,2,7.431106538637403
4294,4295,38.0,Travel_Rarely,Research & Development,7.0,4,Life Sciences,Female,2,Research Director,Single,50420.0,3.0,16.0,1,19.0,4,3.0,2.0,2.0,No,3,3,4,3,3,10.42669295839049
4295,4296,30.0,Travel_Rarely,Sales,13.0,3,Marketing,Female,2,Laboratory Technician,Single,57700.0,1.0,16.0,1,5.0,2,5.0,0.0,4.0,No,4,3,1,3,2,6.679929981634527
4296,4297,32.0,Travel_Frequently,Sales,2.0,3,Marketing,Male,3,Laboratory Technician,Divorced,77560.0,0.0,21.0,0,9.0,3,8.0,0.0,7.0,No,3,4,4,4,4,6.497091217855409
4297,4298,30.0,Travel_Rarely,Research & Development,1.0,3,Medical,Female,3,Sales Executive,Divorced,103060.0,5.0,13.0,0,8.0,5,3.0,2.0,2.0,No,3,3,4,1,3,6.717123842592592
4298,4299,30.0,Travel_Rarely,Sales,9.0,3,Medical,Male,2,Research Scientist,Single,39360.0,0.0,11.0,1,6.0,3,5.0,1.0,2.0,No,3,3,2,4,3,6.389748677248677
4299,4300,41.0,Travel_Frequently,Sales,10.0,2,Medical,Female,3,Manufacturing Director,Divorced,79450.0,4.0,12.0,1,21.0,6,7.0,7.0,7.0,No,2,3,4,1,2,7.291085648148148
4300,4301,41.0,Travel_Rarely,Research & Development,10.0,4,Medical,Male,4,Research Scientist,Married,57430.0,2.0,12.0,3,7.0,2,5.0,1.0,4.0,No,4,3,3,1,3,8.00730787037037
4301,4302,19.0,Travel_Rarely,Research & Development,1.0,3,Other,Female,5,Manufacturing Director,Single,152020.0,1.0,18.0,3,1.0,2,1.0,0.0,0.0,No,2,3,2,2,3,6.3915671091445425
4302,4303,40.0,Travel_Frequently,Research & Development,26.0,4,Medical,Male,2,Manufacturing Director,Divorced,54400.0,1.0,12.0,1,20.0,2,20.0,2.0,13.0,No,3,3,2,2,3,7.00086966713549
4303,4304,35.0,Travel_Rarely,Sales,8.0,1,Marketing,Female,3,Laboratory Technician,Married,37600.0,1.0,14.0,3,10.0,2,10.0,0.0,6.0,No,3,3,3,2,3,7.405430032543004
4304,4305,53.0,Travel_Rarely,Sales,14.0,2,Life Sciences,Female,5,Manufacturing Director,Married,35170.0,2.0,12.0,1,13.0,1,7.0,4.0,5.0,No,2,3,2,3,1,10.895969267139481
4305,4306,45.0,Travel_Rarely,Sales,1.0,4,Technical Degree,Male,1,Research Scientist,Divorced,25800.0,8.0,17.0,3,20.0,3,17.0,0.0,15.0,No,3,3,2,2,3,6.787682811016145
4306,4307,32.0,Travel_Frequently,Sales,2.0,2,Life Sciences,Female,1,Manufacturing Director,Single,21660.0,1.0,19.0,1,9.0,4,9.0,3.0,7.0,No,1,3,2,4,3,7.906312925170068
4307,4308,29.0,Non-Travel,Research & Development,10.0,4,Technical Degree,Male,3,Healthcare Representative,Married,58690.0,1.0,11.0,1,10.0,6,10.0,0.0,9.0,No,4,3,4,3,3,6.079574879227053
4308,4309,51.0,Travel_Rarely,Research & Development,1.0,3,Other,Female,3,Research Director,Married,80080.0,2.0,15.0,1,10.0,4,1.0,0.0,0.0,No,3,3,2,3,3,7.573345410628019
4309,4310,58.0,Travel_Rarely,Sales,3.0,3,Marketing,Female,1,Research Scientist,Married,52060.0,4.0,11.0,3,9.0,4,1.0,0.0,0.0,No,1,3,2,2,2,10.002300925925926
4310,4311,40.0,Travel_Rarely,Research & Development,11.0,2,Technical Degree,Male,4,Laboratory Technician,Married,52950.0,7.0,18.0,0,15.0,4,12.0,2.0,11.0,No,3,3,3,4,2,6.209419934640523
4311,4312,34.0,Travel_Frequently,Sales,24.0,4,Marketing,Male,2,Manufacturing Director,Married,164130.0,6.0,16.0,0,6.0,1,4.0,1.0,2.0,No,3,3,3,3,3,7.023323996265172
4312,4313,22.0,Travel_Rarely,Research & Development,3.0,3,Medical,Male,1,Laboratory Technician,Married,132690.0,1.0,25.0,1,2.0,2,2.0,2.0,2.0,No,3,4,3,4,3,7.6878176328502414
4313,4314,27.0,Non-Travel,Research & Development,3.0,3,Medical,Male,1,Healthcare Representative,Divorced,27830.0,6.0,16.0,1,6.0,2,2.0,2.0,2.0,No,4,3,4,2,1,6.283424753867791
4314,4315,28.0,Travel_Rarely,Sales,4.0,4,Life Sciences,Male,2,Healthcare Representative,Married,54330.0,1.0,13.0,1,5.0,4,5.0,0.0,2.0,No,2,3,3,4,1,6.481372126436781
4315,4316,57.0,Travel_Rarely,Research & Development,3.0,3,Life Sciences,Male,2,Manufacturing Director,Divorced,20130.0,3.0,14.0,1,12.0,5,5.0,1.0,4.0,No,3,3,3,4,1,10.911611811391223
4316,4317,27.0,Non-Travel,Research & Development,2.0,3,Life Sciences,Male,1,Manufacturing Director,Divorced,139660.0,1.0,19.0,0,1.0,1,1.0,0.0,1.0,No,3,3,3,3,2,10.577804659498208
4317,4318,50.0,Travel_Rarely,Research & Development,4.0,3,Life Sciences,Female,2,Manufacturing Director,Single,43740.0,3.0,15.0,1,21.0,5,5.0,4.0,4.0,No,4,3,3,2,3,6.260163194444445
4318,4319,41.0,Travel_Rarely,Sales,7.0,4,Marketing,Male,4,Laboratory Technician,Divorced,68420.0,4.0,12.0,1,13.0,3,9.0,1.0,8.0,No,3,3,1,3,3,6.183946808510639
4319,4320,30.0,Travel_Rarely,Human Resources,1.0,4,Human Resources,Female,1,Manager,Married,174260.0,2.0,12.0,1,12.0,0,10.0,7.0,4.0,No,2,3,2,4,3,6.890506120527307
4320,4321,38.0,Travel_Rarely,Sales,1.0,1,Medical,Male,2,Laboratory Technician,Single,176030.0,4.0,16.0,0,12.0,0,8.0,0.0,7.0,No,2,3,1,4,4,6.283979441997063
4321,4322,32.0,Travel_Rarely,Research & Development,20.0,3,Medical,Female,1,Manufacturing Director,Single,45810.0,3.0,14.0,1,8.0,3,5.0,1.0,4.0,No,3,3,3,3,3,6.908863636363637
4322,4323,27.0,Travel_Rarely,Research & Development,5.0,4,Medical,Male,2,Healthcare Representative,Married,47350.0,0.0,13.0,0,6.0,2,5.0,1.0,1.0,No,3,3,3,2,2,8.91656512605042
4323,4324,19.0,Travel_Frequently,Research & Development,10.0,2,Life Sciences,Male,2,Healthcare Representative,Single,41870.0,0.0,22.0,1,1.0,4,0.0,0.0,0.0,Yes,3,4,3,1,4,7.487804735114862
4324,4325,36.0,Travel_Frequently,Sales,25.0,3,Marketing,Female,2,Research Director,Single,55050.0,4.0,21.0,2,13.0,3,8.0,7.0,2.0,No,3,4,4,2,2,7.375711439287389
4325,4326,30.0,Non-Travel,Sales,1.0,3,Medical,Female,1,Sales Executive,Divorced,54700.0,1.0,18.0,1,12.0,2,12.0,6.0,10.0,No,3,3,3,1,3,6.7685813066285165
4326,4327,45.0,Travel_Rarely,Research & Development,24.0,2,Medical,Male,2,Sales Executive,Divorced,54760.0,4.0,13.0,1,9.0,3,5.0,0.0,3.0,No,3,3,3,1,4,8.1273556998557
4327,4328,56.0,Travel_Rarely,Research & Development,4.0,3,Life Sciences,Male,4,Manager,Divorced,25870.0,4.0,12.0,0,19.0,2,2.0,2.0,2.0,No,2,3,3,1,3,8.299431330472103
